id,code,description,unit,category,subcategory,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
SE118,SE118,Excavate trenches for 4nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,160.34,Services!I150,160.34,Services!A150,Services,"200mm,general_services"
SE119,SE119,Excavate trenches for 4nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,212.79,Services!I151,212.79,Services!A151,Services,"200mm,general_services"
SE120,SE120,Excavate trenches for 4nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,244.66,Services!I152,244.66,Services!A152,Services,"200mm,general_services"
SE121,SE121,Excavate trenches for 6nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: ne - 0.5 m,m,Services,General Services,63.42,Services!I155,63.42,Services!A155,Services,"200mm,general_services"
SE122,SE122,Excavate trenches for 6nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 0.5 - 0.75 m,m,Services,General Services,101.36,Services!I156,101.36,Services!A156,Services,"200mm,general_services"
SE123,SE123,Excavate trenches for 6nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 0.75 - 1.0 m,m,Services,General Services,139.31,Services!I157,139.31,Services!A157,Services,"200mm,general_services"
SE124,SE124,Excavate trenches for 6nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1 - 1.25 m,m,Services,General Services,177.25,Services!I158,177.25,Services!A158,Services,"200mm,general_services"
SE125,SE125,Excavate trenches for 6nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.25 - 1.5 m,m,Services,General Services,215.2,Services!I159,215.2,Services!A159,Services,"200mm,general_services"
SE126,SE126,Excavate trenches for 6nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.5 - 1.75 m,m,Services,General Services,253.14,Services!I160,253.14,Services!A160,Services,"200mm,general_services"
SE127,SE127,Excavate trenches for 6nr ducts ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert: 1.75 - 2.0 m,m,Services,General Services,291.09,Services!I161,291.09,Services!A161,Services,"200mm,general_services"
