id,code,description,unit,category,subcategory,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
DRA1,DRA1,All items below based on disposal of excavation arisings being clean/inert material. Rates flucuating based on a prime cost of:,item,Drainage,Excavation,300.0,Drainage!O20,300.0,Drainage!A20,Drainage,
DRA2,DRA2,Excludes suspended drainage to ground floor,item,Drainage,General Drainage,0.0,,0.0,Drainage!A21,Drainage,drainage
DRA3,DRA3,Excludes services and service entries. No details,item,Drainage,General Drainage,0.0,,0.0,Drainage!A22,Drainage,
DRA412,DRA410,Excavate trenches for pipes ne 200mm dia; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: not exceeding 0.5 m,m,Drainage,Pipework,25.14,Drainage!O459,25.14,Drainage!A459,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA413,DRA411,Excavate trenches for pipes ne 200mm dia; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 0.5 - 0.75 m,m,Drainage,Pipework,48.96,Drainage!O460,48.96,Drainage!A460,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA414,DRA412,Excavate trenches for pipes ne 200mm dia; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 0.75 - 1 m,m,Drainage,Pipework,72.78,Drainage!O461,72.78,Drainage!A461,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA415,DRA413,Excavate trenches for pipes ne 200mm dia; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 1 - 1.25 m,m,Drainage,Pipework,139.43,Drainage!O462,139.43,Drainage!A462,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA416,DRA414,Excavate trenches for pipes ne 200mm dia; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 1.25 - 1.5 m,m,Drainage,Pipework,173.31,Drainage!O463,173.31,Drainage!A463,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA417,DRA415,Excavate trenches for pipes ne 200mm dia; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 1.5 - 1.75 m,m,Drainage,Pipework,399.51,Drainage!O464,399.51,Drainage!A464,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA418,DRA416,Excavate trenches for pipes ne 200mm dia; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 1.75 - 2 m,m,Drainage,Pipework,465.15,Drainage!O465,465.15,Drainage!A465,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA419,DRA417,Excavate trenches for pipes ne 200mm dia; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 2 - 2.25 m,m,Drainage,Pipework,530.79,Drainage!O466,530.79,Drainage!A466,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA420,DRA418,Excavate trenches for pipes ne 200mm dia; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 2.25 - 2.5 m,m,Drainage,Pipework,596.43,Drainage!O467,596.43,Drainage!A467,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA421,DRA419,Excavate trenches for pipes ne 200mm dia; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 2.5 - 2.75 m,m,Drainage,Pipework,662.07,Drainage!O468,662.07,Drainage!A468,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA422,DRA419,Excavate trenches for pipes ne 200mm dia; backfill with concrete; dispose of surplus on site; depth to invert:; depth to invert: not exceeding 0.5 m,m,Drainage,Pipework,15.25,Drainage!O470,15.25,Drainage!A470,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA423,DRA420,Excavate trenches for pipes ne 200mm dia; backfill with concrete; dispose of surplus on site; depth to invert:; depth to invert: 0.5 - 0.75 m,m,Drainage,Pipework,34.95,Drainage!O471,34.95,Drainage!A471,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA424,DRA421,Excavate trenches for pipes ne 200mm dia; backfill with concrete; dispose of surplus on site; depth to invert:; depth to invert: 0.75 - 1 m,m,Drainage,Pipework,54.65,Drainage!O472,54.65,Drainage!A472,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA425,DRA422,Excavate trenches for pipes ne 200mm dia; backfill with concrete; dispose of surplus on site; depth to invert:; depth to invert: 1 - 1.25 m,m,Drainage,Pipework,109.76,Drainage!O473,109.76,Drainage!A473,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA426,DRA423,Excavate trenches for pipes ne 200mm dia; backfill with concrete; dispose of surplus on site; depth to invert:; depth to invert: 1.25 - 1.5 m,m,Drainage,Pipework,138.15,Drainage!O474,138.15,Drainage!A474,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA427,DRA424,Excavate trenches for pipes ne 200mm dia; backfill with concrete; dispose of surplus on site; depth to invert:; depth to invert: 1.5 - 1.75 m,m,Drainage,Pipework,318.19,Drainage!O475,318.19,Drainage!A475,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA428,DRA425,Excavate trenches for pipes ne 200mm dia; backfill with concrete; dispose of surplus on site; depth to invert:; depth to invert: 1.75 - 2 m,m,Drainage,Pipework,372.84,Drainage!O476,372.84,Drainage!A476,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA429,DRA426,Excavate trenches for pipes ne 200mm dia; backfill with concrete; dispose of surplus on site; depth to invert:; depth to invert: 2 - 2.25 m,m,Drainage,Pipework,427.49,Drainage!O477,427.49,Drainage!A477,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA430,DRA427,Excavate trenches for pipes ne 200mm dia; backfill with concrete; dispose of surplus on site; depth to invert:; depth to invert: 2.25 - 2.5 m,m,Drainage,Pipework,482.14,Drainage!O478,482.14,Drainage!A478,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA431,DRA428,Excavate trenches for 225mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: not exceeding 0.5 m,m,Drainage,Pipework,29.34,Drainage!O480,29.34,Drainage!A480,Drainage,"225mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA432,DRA429,Excavate trenches for 225mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 0.5 - 0.75 m,m,Drainage,Pipework,57.12,Drainage!O481,57.12,Drainage!A481,Drainage,"225mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA433,DRA430,Excavate trenches for 225mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 0.75 - 1 m,m,Drainage,Pipework,84.91,Drainage!O482,84.91,Drainage!A482,Drainage,"225mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA434,DRA431,Excavate trenches for 225mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 1 - 1.25 m,m,Drainage,Pipework,139.43,Drainage!O483,139.43,Drainage!A483,Drainage,"225mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA435,DRA432,Excavate trenches for 225mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 1.25 - 1.5 m,m,Drainage,Pipework,173.31,Drainage!O484,173.31,Drainage!A484,Drainage,"225mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA436,DRA433,Excavate trenches for 225mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 1.5 - 1.75 m,m,Drainage,Pipework,399.51,Drainage!O485,399.51,Drainage!A485,Drainage,"225mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA437,DRA434,Excavate trenches for 225mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 1.75 - 2 m,m,Drainage,Pipework,465.15,Drainage!O486,465.15,Drainage!A486,Drainage,"225mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA438,DRA435,Excavate trenches for 225mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 2 - 2.25 m,m,Drainage,Pipework,530.79,Drainage!O487,530.79,Drainage!A487,Drainage,"225mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA439,DRA436,Excavate trenches for 225mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 2.25 - 2.5 m,m,Drainage,Pipework,596.43,Drainage!O488,596.43,Drainage!A488,Drainage,"225mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA440,DRA437,Excavate trenches for 225mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 2.5 - 2.75 m,m,Drainage,Pipework,662.07,Drainage!O489,662.07,Drainage!A489,Drainage,"225mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA441,DRA438,Excavate trenches for 225mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 2.75 - 3 m,m,Drainage,Pipework,727.71,Drainage!O490,727.71,Drainage!A490,Drainage,"225mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA442,DRA439,Excavate trenches for 225mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 3 - 3.25 m,m,Drainage,Pipework,793.35,Drainage!O491,793.35,Drainage!A491,Drainage,"225mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA443,DRA440,Excavate trenches for 225mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 3.25 - 3.5 m,m,Drainage,Pipework,858.99,Drainage!O492,858.99,Drainage!A492,Drainage,"225mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA444,DRA441,Excavate trenches for 225mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 3.5 - 3.75 m,m,Drainage,Pipework,924.63,Drainage!O493,924.63,Drainage!A493,Drainage,"225mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA445,DRA442,Excavate trenches for 300mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: not exceeding 0.5 m,m,Drainage,Pipework,33.53,Drainage!O495,33.53,Drainage!A495,Drainage,"300mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA446,DRA443,Excavate trenches for 300mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 0.5 - 0.75 m,m,Drainage,Pipework,65.28,Drainage!O496,65.28,Drainage!A496,Drainage,"300mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA447,DRA444,Excavate trenches for 300mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 0.75 - 1 m,m,Drainage,Pipework,97.04,Drainage!O497,97.04,Drainage!A497,Drainage,"300mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA448,DRA445,Excavate trenches for 300mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 1 - 1.25 m,m,Drainage,Pipework,139.43,Drainage!O498,139.43,Drainage!A498,Drainage,"300mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA449,DRA446,Excavate trenches for 300mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 1.25 - 1.5 m,m,Drainage,Pipework,173.31,Drainage!O499,173.31,Drainage!A499,Drainage,"300mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA450,DRA447,Excavate trenches for 300mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 1.5 - 1.75 m,m,Drainage,Pipework,399.51,Drainage!O500,399.51,Drainage!A500,Drainage,"300mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA451,DRA448,Excavate trenches for 300mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 1.75 - 2 m,m,Drainage,Pipework,465.15,Drainage!O501,465.15,Drainage!A501,Drainage,"300mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA452,DRA449,Excavate trenches for 300mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 2 - 2.25 m,m,Drainage,Pipework,530.79,Drainage!O502,530.79,Drainage!A502,Drainage,"300mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA453,DRA450,Excavate trenches for 300mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 2.25 - 2.5 m,m,Drainage,Pipework,596.43,Drainage!O503,596.43,Drainage!A503,Drainage,"300mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA454,DRA451,Excavate trenches for 300mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 2.5 - 2.75 m,m,Drainage,Pipework,662.07,Drainage!O504,662.07,Drainage!A504,Drainage,"300mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA455,DRA452,Excavate trenches for 300mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 2.75 - 3 m,m,Drainage,Pipework,727.71,Drainage!O505,727.71,Drainage!A505,Drainage,"300mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA456,DRA453,Excavate trenches for 450mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: not exceeding 0.5 m,m,Drainage,Pipework,41.91,Drainage!O507,41.91,Drainage!A507,Drainage,"450mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA457,DRA454,Excavate trenches for 450mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 0.5 - 0.75 m,m,Drainage,Pipework,81.6,Drainage!O508,81.6,Drainage!A508,Drainage,"450mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA458,DRA455,Excavate trenches for 450mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 0.75 - 1 m,m,Drainage,Pipework,121.3,Drainage!O509,121.3,Drainage!A509,Drainage,"450mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA459,DRA456,Excavate trenches for 450mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 1 - 1.25 m,m,Drainage,Pipework,161.0,Drainage!O510,161.0,Drainage!A510,Drainage,"450mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA460,DRA457,Excavate trenches for 450mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 1.25 - 1.5 m,m,Drainage,Pipework,200.69,Drainage!O511,200.69,Drainage!A511,Drainage,"450mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA461,DRA458,Excavate trenches for 450mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 1.5 - 1.75 m,m,Drainage,Pipework,384.62,Drainage!O512,384.62,Drainage!A512,Drainage,"450mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA462,DRA459,Excavate trenches for 450mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 1.75 - 2 m,m,Drainage,Pipework,448.13,Drainage!O513,448.13,Drainage!A513,Drainage,"450mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA463,DRA460,Excavate trenches for 450mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 2 - 2.25 m,m,Drainage,Pipework,511.65,Drainage!O514,511.65,Drainage!A514,Drainage,"450mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA464,DRA461,Excavate trenches for 450mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 2.25 - 2.5 m,m,Drainage,Pipework,575.16,Drainage!O515,575.16,Drainage!A515,Drainage,"450mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA465,DRA462,Excavate trenches for 450mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 2.5 - 2.75 m,m,Drainage,Pipework,638.67,Drainage!O516,638.67,Drainage!A516,Drainage,"450mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA466,DRA463,Excavate trenches for 450mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 2.75 - 3 m,m,Drainage,Pipework,702.19,Drainage!O517,702.19,Drainage!A517,Drainage,"450mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA467,DRA464,Excavate trenches for 450mm dia pipes; backfill with concrete; dispose of surplus off site; depth to invert:; depth to invert: 3 - 3.25 m,m,Drainage,Pipework,1276.17,Drainage!O518,1276.17,Drainage!A518,Drainage,"450mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA468,DRA465,Excavate trenches to grub up existing pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: not exceeding 0.5 m,m,Drainage,Pipework,8.84,Drainage!O520,8.84,Drainage!A520,Drainage,"excavate,trench,pipe,backfill,sem,dispose,invert,depth"
DRA469,DRA466,Excavate trenches to grub up existing pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 0.5 - 0.75 m,m,Drainage,Pipework,12.86,Drainage!O521,12.86,Drainage!A521,Drainage,"excavate,trench,pipe,backfill,sem,dispose,invert,depth"
DRA470,DRA467,Excavate trenches to grub up existing pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 0.75 - 1 m,m,Drainage,Pipework,16.88,Drainage!O522,16.88,Drainage!A522,Drainage,"excavate,trench,pipe,backfill,sem,dispose,invert,depth"
DRA471,DRA468,Excavate trenches to grub up existing pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 1 - 1.25 m,m,Drainage,Pipework,20.9,Drainage!O523,20.9,Drainage!A523,Drainage,"excavate,trench,pipe,backfill,sem,dispose,invert,depth"
DRA472,DRA469,Excavate trenches to grub up existing pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 1.25 - 1.5 m,m,Drainage,Pipework,24.91,Drainage!O524,24.91,Drainage!A524,Drainage,"excavate,trench,pipe,backfill,sem,dispose,invert,depth"
DRA473,DRA470,Excavate trenches to grub up existing pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 1.5 - 1.75 m,m,Drainage,Pipework,57.87,Drainage!O525,57.87,Drainage!A525,Drainage,"excavate,trench,pipe,backfill,sem,dispose,invert,depth"
DRA474,DRA471,Excavate trenches to grub up existing pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 1.75 - 2 m,m,Drainage,Pipework,65.91,Drainage!O526,65.91,Drainage!A526,Drainage,"excavate,trench,pipe,backfill,sem,dispose,invert,depth"
DRA475,DRA472,Excavate trenches to grub up existing pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 2 - 2.25 m,m,Drainage,Pipework,73.95,Drainage!O527,73.95,Drainage!A527,Drainage,"excavate,trench,pipe,backfill,sem,dispose,invert,depth"
DRA476,DRA473,Excavate trenches to grub up existing pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 2.25 - 2.5 m,m,Drainage,Pipework,81.99,Drainage!O528,81.99,Drainage!A528,Drainage,"excavate,trench,pipe,backfill,sem,dispose,invert,depth"
